RunID,Fold,Accuracy,Precision(+),Recall(+),Recall(-),F1_Macro
302,106069,0.8947368421052632,0.9090909090909092,0.8771929824561403,0.912280701754386,0.8947044334975369
303,106070,0.9298245614035088,0.9803921568627452,0.8771929824561403,0.9824561403508772,0.9296296296296296
304,106071,0.9035087719298246,0.96,0.8421052631578947,0.9649122807017544,0.903143585386576
305,106072,0.9035087719298246,0.9107142857142856,0.8947368421052632,0.912280701754386,0.9035013466717968
306,106073,0.912280701754386,0.979591836734694,0.8421052631578947,0.9824561403508772,0.9118465821218682
