,precision,recall,f1-score,support
Negative,0.8888888888888888,0.9824561403508771,0.9333333333333333,57.0
Positive,0.9803921568627451,0.8771929824561403,0.9259259259259259,57.0
accuracy,0.9298245614035088,0.9298245614035088,0.9298245614035088,0.9298245614035088
macro avg,0.934640522875817,0.9298245614035088,0.9296296296296296,114.0
weighted avg,0.934640522875817,0.9298245614035088,0.9296296296296297,114.0
