,precision,recall,f1-score,support
Negative,0.8285714285714286,1.0,0.90625,58.0
Positive,1.0,0.7931034482758621,0.8846153846153846,58.0
accuracy,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931
macro avg,0.9142857142857144,0.896551724137931,0.8954326923076923,116.0
weighted avg,0.9142857142857143,0.896551724137931,0.8954326923076923,116.0
