Metric,Pos_Weight,Gamma,Mean_Transfer_Learning_False,Mean_Transfer_Learning_True,Std_Transfer_Learning_False,Std_Transfer_Learning_True,Difference_True_Minus_False,Propagated_Std_True_Minus_False
Avg_Fold_PR_AUC,2.0,2.0,0.9774981505034268,0.9784163952424384,0.0,0.0,0.0009182447390115867,0.0
Avg_Fold_PR_AUC,2.0,2.5,0.9741838929189196,0.9713658335382434,0.0,0.0,-0.002818059380676252,0.0
Avg_Fold_PR_AUC,2.0,3.0,0.9748573795164752,0.9755789905361044,0.0,0.0,0.000721611019629198,0.0
Avg_Fold_PR_AUC,2.0,3.5,0.9722649650228156,0.9722000285779208,0.0,0.0,-6.49364448948031e-05,0.0
Avg_Fold_Precision,1.0,2.0,0.9486111111111112,0.9292656641604008,0.0,0.0,-0.019345446950710388,0.0
Avg_Fold_Precision,1.0,2.5,0.9233195858435704,0.94352200259321,0.0,0.0,0.020202416749639518,0.0
Avg_Fold_Precision,1.0,3.0,0.9139562007022228,0.8986641303495986,0.0,0.0,-0.015292070352624254,0.0
Avg_Fold_Precision,1.0,3.5,0.8841186916128368,0.916359731597557,0.0,0.0,0.032241039984720166,0.0
Avg_Fold_Precision,1.5,2.0,0.9062634201383996,0.9051146010186756,0.0,0.0,-0.001148819119723976,0.0
Avg_Fold_Precision,1.5,2.5,0.9054536816964104,0.904849040163132,0.0,0.0,-0.0006046415332784383,0.0
Avg_Fold_Precision,1.5,3.0,0.907775553442437,0.8955262274742708,0.0,0.0,-0.012249325968166191,0.0
Avg_Fold_Precision,1.5,3.5,0.8928024083196497,0.8037859595492804,0.0,0.0,-0.0890164487703693,0.0
Avg_Fold_Precision,2.0,2.0,0.9104410470946508,0.906039516353608,0.0,0.0,-0.0044015307410427695,0.0
Avg_Fold_Precision,2.0,2.5,0.8594923621460506,0.8765652344260154,0.0,0.0,0.01707287227996479,0.0
Avg_Fold_Precision,2.0,3.0,0.8382179981269043,0.8303179238560595,0.0,0.0,-0.007900074270844826,0.0
Avg_Fold_Precision,2.0,3.5,0.794281136689434,0.787295987594495,0.0,0.0,-0.006985149094938969,0.0
Avg_Fold_ROC_AUC,1.0,2.0,0.9731301939058172,0.971191135734072,0.0,0.0,-0.0019390581717452227,0.0
Avg_Fold_ROC_AUC,1.0,2.5,0.9723299476762082,0.9692520775623268,0.0,0.0,-0.003077870113881387,0.0
Avg_Fold_ROC_AUC,1.0,3.0,0.971037242228378,0.9664819944598338,0.0,0.0,-0.004555247768544102,0.0
Avg_Fold_ROC_AUC,1.0,3.5,0.9619575253924284,0.9690058479532164,0.0,0.0,0.007048322560788023,0.0
Avg_Fold_ROC_AUC,1.5,2.0,0.9712219144352108,0.9760233918128656,0.0,0.0,0.004801477377654795,0.0
Avg_Fold_ROC_AUC,1.5,2.5,0.9732225300092336,0.9717143736534318,0.0,0.0,-0.0015081563558018152,0.0
Avg_Fold_ROC_AUC,1.5,3.0,0.9761465066174206,0.97331486611265,0.0,0.0,-0.002831640504770694,0.0
Avg_Fold_ROC_AUC,1.5,3.5,0.9665743305632502,0.967897814712219,0.0,0.0,0.0013234841489688787,0.0
Avg_Fold_ROC_AUC,2.0,2.0,0.9744228993536472,0.975438596491228,0.0,0.0,0.0010156971375807622,0.0
Avg_Fold_ROC_AUC,2.0,2.5,0.9700215450907972,0.9650046168051708,0.0,0.0,-0.0050169282856263875,0.0
Avg_Fold_ROC_AUC,2.0,3.0,0.970052323791936,0.9714065866420436,0.0,0.0,0.001354262850107646,0.0
Avg_Fold_ROC_AUC,2.0,3.5,0.966789781471222,0.9667590027700832,0.0,0.0,-3.077870113876724e-05,0.0
Avg_Fold_Recall,1.0,2.0,0.8912280701754387,0.887719298245614,0.0,0.0,-0.0035087719298246833,0.0
Avg_Fold_Recall,1.0,2.5,0.887719298245614,0.856140350877193,0.0,0.0,-0.03157894736842104,0.0
Avg_Fold_Recall,1.0,3.0,0.9192982456140352,0.9263157894736842,0.0,0.0,0.007017543859649034,0.0
Avg_Fold_Recall,1.0,3.5,0.9228070175438596,0.9157894736842104,0.0,0.0,-0.007017543859649256,0.0
Avg_Fold_Recall,1.5,2.0,0.9403508771929824,0.9157894736842106,0.0,0.0,-0.024561403508771784,0.0
