Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Profile,Source_Folder,Source_File
FPR_(False_Positive_Rate),1.5,2.0,0.087719298245614,TRUE,,0.0877,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),1.5,2.5,0.1052631578947368,TRUE,,0.1053,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),1.5,3.0,0.0526315789473684,TRUE,,0.0526,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),1.5,3.5,0.0701754385964912,TRUE,,0.0702,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),2.0,2.0,0.0526315789473684,TRUE,,0.0526,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),2.0,2.5,0.0701754385964912,TRUE,,0.0702,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),2.0,3.0,0.0701754385964912,TRUE,,0.0702,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
FPR_(False_Positive_Rate),2.0,3.5,0.1052631578947368,TRUE,,0.1053,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,2.0,3.0,FALSE,,3.0000,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,2.5,5.0,FALSE,,5.0000,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,3.0,3.0,FALSE,,3.0000,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,3.5,6.0,FALSE,,6.0000,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,2.0,3.0,FALSE,,3.0000,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,2.5,3.0,FALSE,,3.0000,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,3.0,4.0,FALSE,,4.0000,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,3.5,3.0,FALSE,,3.0000,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,2.0,4.0,FALSE,,4.0000,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,2.5,4.0,FALSE,,4.0000,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,3.0,4.0,FALSE,,4.0000,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,3.5,5.0,FALSE,,5.0000,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,2.0,3.0,TRUE,,3.0000,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,2.5,4.0,TRUE,,4.0000,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,3.0,5.0,TRUE,,5.0000,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.0,3.5,6.0,TRUE,,6.0000,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,2.0,5.0,TRUE,,5.0000,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,2.5,6.0,TRUE,,6.0000,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,3.0,3.0,TRUE,,3.0000,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
FP_(False_Positives),1.5,3.5,4.0,TRUE,,4.0000,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,2.0,3.0,TRUE,,3.0000,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,2.5,4.0,TRUE,,4.0000,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,3.0,4.0,TRUE,,4.0000,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
FP_(False_Positives),2.0,3.5,6.0,TRUE,,6.0000,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.0,0.860178789599605,FALSE,,0.8602,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.5,0.8245614035087719,FALSE,,0.8246,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.0,0.8773280079294955,FALSE,,0.8773,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.5,0.772048646977956,FALSE,,0.7720,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.0,0.860178789599605,FALSE,,0.8602,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.5,0.860178789599605,FALSE,,0.8602,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.0,0.8250694512486008,FALSE,,0.8251,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.5,0.860178789599605,FALSE,,0.8602,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.0,0.8250694512486008,FALSE,,0.8251,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.5,0.8422348876123157,FALSE,,0.8422,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.0,0.8250694512486008,FALSE,,0.8251,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.5,0.8245614035087719,FALSE,,0.8246,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.0,0.8773280079294955,TRUE,,0.8773,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,2.5,0.8596491228070176,TRUE,,0.8596,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.0,0.7899601128975965,TRUE,,0.7900,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.0,3.5,0.8250694512486008,TRUE,,0.8251,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.0,0.8245614035087719,TRUE,,0.8246,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,2.5,0.7894736842105263,TRUE,,0.7895,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.0,0.8773280079294955,TRUE,,0.8773,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,1.5,3.5,0.8250694512486008,TRUE,,0.8251,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.0,0.8432740427115678,TRUE,,0.8433,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,2.5,0.8422348876123157,TRUE,,0.8422,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.0,0.8422348876123157,TRUE,,0.8422,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
Matthews_Correlation_Coefficient,2.0,3.5,0.8071417672951359,TRUE,,0.8071,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.0,0.9152542372881356,FALSE,,0.9153,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.0,0.9310344827586208,FALSE,,0.9310,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.5,0.8793103448275862,FALSE,,0.8793,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,2.0,0.9152542372881356,FALSE,,0.9153,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,2.5,0.9152542372881356,FALSE,,0.9153,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,3.0,0.8983050847457628,FALSE,,0.8983,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,3.5,0.9152542372881356,FALSE,,0.9153,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,2.0,0.8983050847457628,FALSE,,0.8983,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,2.5,0.913793103448276,FALSE,,0.9138,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,3.0,0.8983050847457628,FALSE,,0.8983,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,3.5,0.912280701754386,FALSE,,0.9123,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.0,0.9310344827586208,TRUE,,0.9310,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.5,0.9298245614035088,TRUE,,0.9298,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.0,0.8813559322033898,TRUE,,0.8814,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.5,0.9272727272727272,TRUE,,0.9273,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,2.0,0.912280701754386,TRUE,,0.9123,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,2.5,0.8947368421052632,TRUE,,0.8947,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,3.0,0.9310344827586208,TRUE,,0.9310,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,3.5,0.8983050847457628,TRUE,,0.8983,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,2.0,0.9,TRUE,,0.9000,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,2.5,0.913793103448276,TRUE,,0.9138,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,3.0,0.913793103448276,TRUE,,0.9138,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,3.5,0.9107142857142856,TRUE,,0.9107,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.0,0.9454545454545454,FALSE,,0.9455,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.0,0.9464285714285714,FALSE,,0.9464,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.5,0.8928571428571429,FALSE,,0.8929,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.0,0.9454545454545454,FALSE,,0.9455,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.5,0.9454545454545454,FALSE,,0.9455,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.0,0.9272727272727272,FALSE,,0.9273,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.5,0.9454545454545454,FALSE,,0.9455,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.0,0.9272727272727272,FALSE,,0.9273,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.5,0.9285714285714286,FALSE,,0.9286,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.0,0.9272727272727272,FALSE,,0.9273,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.5,0.912280701754386,FALSE,,0.9123,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.0,0.9464285714285714,TRUE,,0.9464,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.5,0.9298245614035088,TRUE,,0.9298,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.0,0.9090909090909092,TRUE,,0.9091,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.5,0.8983050847457628,TRUE,,0.8983,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.0,0.912280701754386,TRUE,,0.9123,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.5,0.8947368421052632,TRUE,,0.8947,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.0,0.9464285714285714,TRUE,,0.9464,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.5,0.9272727272727272,TRUE,,0.9273,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.0,0.9444444444444444,TRUE,,0.9444,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.5,0.9285714285714286,TRUE,,0.9286,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.0,0.9285714285714286,TRUE,,0.9286,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.5,0.896551724137931,TRUE,,0.8966,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
Precision,1.0,2.0,0.9454545454545454,FALSE,,0.9455,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Precision,1.0,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Precision,1.0,3.0,0.9464285714285714,FALSE,,0.9464,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Precision,1.0,3.5,0.8928571428571429,FALSE,,0.8929,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Precision,1.5,2.0,0.9454545454545454,FALSE,,0.9455,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Precision,1.5,2.5,0.9454545454545454,FALSE,,0.9455,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Precision,1.5,3.0,0.9272727272727272,FALSE,,0.9273,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Precision,1.5,3.5,0.9454545454545454,FALSE,,0.9455,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
Precision,2.0,2.0,0.9272727272727272,FALSE,,0.9273,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
Precision,2.0,2.5,0.9285714285714286,FALSE,,0.9286,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
Precision,2.0,3.0,0.9272727272727272,FALSE,,0.9273,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
Precision,2.0,3.5,0.912280701754386,FALSE,,0.9123,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
Precision,1.0,2.0,0.9464285714285714,TRUE,,0.9464,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
Precision,1.0,2.5,0.9298245614035088,TRUE,,0.9298,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
Precision,1.0,3.0,0.9090909090909092,TRUE,,0.9091,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
Precision,1.0,3.5,0.8983050847457628,TRUE,,0.8983,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
Precision,1.5,2.0,0.912280701754386,TRUE,,0.9123,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
Precision,1.5,2.5,0.8947368421052632,TRUE,,0.8947,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
Precision,1.5,3.0,0.9464285714285714,TRUE,,0.9464,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
Precision,1.5,3.5,0.9272727272727272,TRUE,,0.9273,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
Precision,2.0,2.0,0.9444444444444444,TRUE,,0.9444,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
Precision,2.0,2.5,0.9285714285714286,TRUE,,0.9286,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
Precision,2.0,3.0,0.9285714285714286,TRUE,,0.9286,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
Precision,2.0,3.5,0.896551724137931,TRUE,,0.8966,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
Recall,1.0,2.0,0.912280701754386,FALSE,,0.9123,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Recall,1.0,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Recall,1.0,3.0,0.9298245614035088,FALSE,,0.9298,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Recall,1.0,3.5,0.8771929824561403,FALSE,,0.8772,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Recall,1.5,2.0,0.912280701754386,FALSE,,0.9123,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Recall,1.5,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Recall,1.5,3.0,0.8947368421052632,FALSE,,0.8947,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Recall,1.5,3.5,0.912280701754386,FALSE,,0.9123,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
Recall,2.0,2.0,0.8947368421052632,FALSE,,0.8947,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,meta_classifier_summary_00-00.csv
Recall,2.0,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,meta_classifier_summary_00-00.csv
Recall,2.0,3.0,0.8947368421052632,FALSE,,0.8947,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,meta_classifier_summary_00-00.csv
Recall,2.0,3.5,0.912280701754386,FALSE,,0.9123,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,meta_classifier_summary_00-00.csv
Recall,1.0,2.0,0.9298245614035088,TRUE,,0.9298,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,meta_classifier_summary_00-00.csv
Recall,1.0,2.5,0.9298245614035088,TRUE,,0.9298,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,meta_classifier_summary_00-00.csv
Recall,1.0,3.0,0.8771929824561403,TRUE,,0.8772,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,meta_classifier_summary_00-00.csv
Recall,1.0,3.5,0.9298245614035088,TRUE,,0.9298,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,meta_classifier_summary_00-00.csv
Recall,1.5,2.0,0.912280701754386,TRUE,,0.9123,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,meta_classifier_summary_00-00.csv
Recall,1.5,2.5,0.8947368421052632,TRUE,,0.8947,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,meta_classifier_summary_00-00.csv
Recall,1.5,3.0,0.9298245614035088,TRUE,,0.9298,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,meta_classifier_summary_00-00.csv
Recall,1.5,3.5,0.8947368421052632,TRUE,,0.8947,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,meta_classifier_summary_00-00.csv
Recall,2.0,2.0,0.8947368421052632,TRUE,,0.8947,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,meta_classifier_summary_00-00.csv
Recall,2.0,2.5,0.912280701754386,TRUE,,0.9123,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,meta_classifier_summary_00-00.csv
Recall,2.0,3.0,0.912280701754386,TRUE,,0.9123,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,meta_classifier_summary_00-00.csv
Recall,2.0,3.5,0.912280701754386,TRUE,,0.9123,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,meta_classifier_summary_00-00.csv
Sensitivity,1.0,2.0,0.912280701754386,FALSE,,0.9123,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,meta_classifier_summary_00-00.csv
Sensitivity,1.0,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,meta_classifier_summary_00-00.csv
Sensitivity,1.0,3.0,0.9298245614035088,FALSE,,0.9298,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,meta_classifier_summary_00-00.csv
Sensitivity,1.0,3.5,0.8771929824561403,FALSE,,0.8772,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,meta_classifier_summary_00-00.csv
Sensitivity,1.5,2.0,0.912280701754386,FALSE,,0.9123,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,meta_classifier_summary_00-00.csv
Sensitivity,1.5,2.5,0.912280701754386,FALSE,,0.9123,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,meta_classifier_summary_00-00.csv
Sensitivity,1.5,3.0,0.8947368421052632,FALSE,,0.8947,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,meta_classifier_summary_00-00.csv
Sensitivity,1.5,3.5,0.912280701754386,FALSE,,0.9123,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,meta_classifier_summary_00-00.csv
