RunID,Fold,Accuracy,Precision(+),Recall(+),Recall(-),F1_Macro,Sensitivity_(Recall),Specificity,Balanced_Accuracy,PPV_(Positive_Predictive_Value),NPV_(Negative_Predictive_Value),FPR_(False_Positive_Rate),FNR_(False_Negative_Rate),Matthews_Correlation_Coefficient,Cohen_Kappa
414,112856,0.8771929824561403,0.8909090909090909,0.8596491228070176,0.8947368421052632,0.8771551724137931,0.8596491228070176,0.8947368421052632,0.8771929824561404,0.8909090909090909,0.864406779661017,0.1052631578947368,0.1403508771929824,0.7548507745465921,0.7543859649122807
415,112857,0.8859649122807017,0.9230769230769232,0.8421052631578947,0.9298245614035088,0.8857451237375684,0.8421052631578947,0.9298245614035088,0.8859649122807017,0.9230769230769232,0.8548387096774194,0.0701754385964912,0.1578947368421052,0.7749169490439816,0.7719298245614035
416,112858,0.8771929824561403,0.9387755102040816,0.8070175438596491,0.9473684210526316,0.8765852149706156,0.8070175438596491,0.9473684210526316,0.8771929824561403,0.9387755102040816,0.8307692307692308,0.0526315789473684,0.1929824561403508,0.7619276553337091,0.7543859649122807
417,112859,0.868421052631579,0.875,0.8596491228070176,0.8771929824561403,0.8684109272797229,0.8596491228070176,0.8771929824561403,0.868421052631579,0.875,0.8620689655172413,0.1228070175438596,0.1403508771929824,0.7369555266607762,0.736842105263158
418,112860,0.868421052631579,1.0,0.7368421052631579,1.0,0.8661028893587033,0.7368421052631579,1.0,0.868421052631579,1.0,0.7916666666666666,0.0,0.2631578947368421,0.7637626158259734,0.736842105263158
