,precision,recall,f1-score,support
Negative,0.6419683160839641,0.7864877935950544,0.706917406917407,47557.0
Contaminated,0.6674199993449281,0.4941436088949245,0.5678575409653328,41237.0
accuracy,0.6507196432191364,0.6507196432191364,0.6507196432191364,0.6507196432191364
macro avg,0.6546941577144461,0.6403157012449894,0.6373874739413699,88794.0
weighted avg,0.6537883834605028,0.6507196432191364,0.6423363350852372,88794.0
OVERALL_AUC_ROC,,,,0.6925627761280537
