,precision,recall,f1-score,support
Negative,0.8169014084507042,1.0,0.8992248062015504,58.0
Positive,1.0,0.7758620689655172,0.8737864077669902,58.0
accuracy,0.8879310344827587,0.8879310344827587,0.8879310344827587,0.8879310344827587
macro avg,0.9084507042253521,0.8879310344827587,0.8865056069842703,116.0
weighted avg,0.9084507042253521,0.8879310344827587,0.8865056069842703,116.0
