,precision,recall,f1-score,support
Negative,0.8405797101449275,1.0,0.9133858267716535,58.0
Positive,1.0,0.8103448275862069,0.8952380952380952,58.0
accuracy,0.9051724137931034,0.9051724137931034,0.9051724137931034,0.9051724137931034
macro avg,0.9202898550724637,0.9051724137931034,0.9043119610048743,116.0
weighted avg,0.9202898550724637,0.9051724137931034,0.9043119610048743,116.0
