,precision,recall,f1-score,support
Negative,0.6670539147508795,0.8572239628235591,0.7502760600706713,47557.0
Contaminated,0.7546876693522164,0.5065596430390183,0.6062162632770329,41237.0
accuracy,0.6943712413000879,0.6943712413000879,0.6943712413000879,0.6943712413000879
macro avg,0.710870792051548,0.6818918029312887,0.6782461616738521,88794.0
weighted avg,0.7077520828534014,0.6943712413000879,0.6833729603074072,88794.0
OVERALL_AUC_ROC,,,,0.7407505327770043
