RunID,Fold,Accuracy,Precision(+),Recall(+),Recall(-),F1_Macro
297,105773,0.8947368421052632,0.9245283018867924,0.8596491228070176,0.9298245614035088,0.8946070878274267
298,105774,0.9385964912280702,0.9807692307692308,0.8947368421052632,0.9824561403508772,0.9384781435509983
299,105775,0.9035087719298246,0.96,0.8421052631578947,0.9649122807017544,0.903143585386576
300,105776,0.8947368421052632,0.9090909090909092,0.8771929824561403,0.912280701754386,0.8947044334975369
301,105777,0.912280701754386,0.979591836734694,0.8421052631578947,0.9824561403508772,0.9118465821218682
