RunID,Fold,Accuracy,Precision(+),Recall(+),Recall(-),F1_Macro,Sensitivity_(Recall),Specificity,Balanced_Accuracy,PPV_(Positive_Predictive_Value),NPV_(Negative_Predictive_Value),FPR_(False_Positive_Rate),FNR_(False_Negative_Rate),Matthews_Correlation_Coefficient,Cohen_Kappa
419,112894,0.912280701754386,0.9607843137254902,0.8596491228070176,0.9649122807017544,0.9120370370370372,0.8596491228070176,0.9649122807017544,0.912280701754386,0.9607843137254902,0.873015873015873,0.0350877192982456,0.1403508771929824,0.8291679276391088,0.8245614035087719
420,112895,0.8859649122807017,0.9583333333333334,0.8070175438596491,0.9649122807017544,0.8852497096399535,0.8070175438596491,0.9649122807017544,0.8859649122807017,0.9583333333333334,0.8333333333333334,0.0350877192982456,0.1929824561403508,0.7817359599705715,0.7719298245614035
421,112896,0.8947368421052632,0.9591836734693876,0.8245614035087719,0.9649122807017544,0.8942158985462418,0.8245614035087719,0.9649122807017544,0.8947368421052632,0.9591836734693876,0.8461538461538461,0.0350877192982456,0.175438596491228,0.7973661509306258,0.7894736842105263
422,112897,0.9035087719298246,0.9423076923076924,0.8596491228070176,0.9473684210526316,0.9033227970087117,0.8596491228070176,0.9473684210526316,0.9035087719298244,0.9423076923076924,0.8709677419354839,0.0526315789473684,0.1403508771929824,0.810140446727799,0.8070175438596492
423,112898,0.868421052631579,1.0,0.7368421052631579,1.0,0.8661028893587033,0.7368421052631579,1.0,0.868421052631579,1.0,0.7916666666666666,0.0,0.2631578947368421,0.7637626158259734,0.736842105263158
