RunID,Fold,Accuracy,Precision(+),Recall(+),Recall(-),F1_Macro,Sensitivity_(Recall),Specificity,Balanced_Accuracy,PPV_(Positive_Predictive_Value),NPV_(Negative_Predictive_Value),FPR_(False_Positive_Rate),FNR_(False_Negative_Rate),Matthews_Correlation_Coefficient,Cohen_Kappa
01,6792,0.7368421052631579,0.6588235294117647,0.9824561403508772,0.4912280701754385,0.7199475925319359,0.9824561403508772,0.4912280701754385,0.7368421052631579,0.6588235294117647,0.9655172413793104,0.5087719298245614,0.0175438596491228,0.5438201587947635,0.4736842105263158
01,6793,0.6754385964912281,0.6086956521739131,0.9824561403508772,0.3684210526315789,0.6416617109846232,0.9824561403508772,0.3684210526315789,0.6754385964912281,0.6086956521739131,0.9545454545454546,0.631578947368421,0.0175438596491228,0.4445542244743871,0.3508771929824561
01,6794,0.7631578947368421,0.6829268292682927,0.9824561403508772,0.543859649122807,0.7511923045832997,0.9824561403508772,0.543859649122807,0.763157894736842,0.6829268292682927,0.96875,0.4561403508771929,0.0175438596491228,0.5856516070822727,0.5263157894736843
01,6795,0.7982456140350878,0.717948717948718,0.9824561403508772,0.6140350877192983,0.7911589008363202,0.9824561403508772,0.6140350877192983,0.7982456140350878,0.717948717948718,0.9722222222222222,0.3859649122807017,0.0175438596491228,0.6416236526819376,0.5964912280701755
01,6796,0.8859649122807017,0.8333333333333334,0.9649122807017544,0.8070175438596491,0.8852497096399535,0.9649122807017544,0.8070175438596491,0.8859649122807017,0.8333333333333334,0.9583333333333334,0.1929824561403508,0.0350877192982456,0.7817359599705715,0.7719298245614035
